sgrna	X1	X2
PPCS_CCDS41311.1_ex2_1:42925306-42925329:-_8-5	-5.169556e-01	3.317781e-01
CENPI_CCDS14479.1_ex5_X:100375731-100375754:-_5-2	-8.825065e-01	8.480556e-01
RPS6KA1_CCDS284.1_ex2_1:26873384-26873407:+_5-1	7.564735e-01	5.935964e-01
CXXC1_CCDS11945.1_ex11_18:47812446-47812469:-_5-2	1.409708e+00	2.029720e+00
MSL1_CCDS45670.1_ex1_17:38285591-38285614:+_5-3	1.517682e+00	2.400029e+00
MRPL15_CCDS6158.1_ex2_8:55049912-55049935:+_5-4	1.293811e+00	1.798200e+00
DDA1_CCDS12357.1_ex3_19:17426782-17426805:+_5-5	-3.601368e-01	2.190716e-01
ATP5J_CCDS13574.1_ex1_21:27097652-27097675:-_6-3	9.561505e-02	1.480503e-01
ZNHIT3_CCDS11312.1_ex2_17:34848711-34848734:+_6-3	-1.318369e-01	8.047093e-02
FNBP4_CCDS41644.1_ex16_11:47788710-47788733:-_5-5	2.408819e-01	1.032861e-01
SSX3_CCDS14291.1_ex3_X:48213440-48213463:-_4-1	1.910830e+00	3.796846e+00
NACA_CCDS44925.2_ex8_12:57114636-57114659:-_10-8	2.799201e-01	1.327495e-01
NACA_CCDS44925.2_ex8_12:57114717-57114740:+_10-9	7.594131e-01	6.862275e-01
ATP13A1_CCDS32970.2_ex25_19:19774324-19774347:-_5-5	1.014082e+00	1.095989e+00
MLX_CCDS11430.1_ex3_17:40720926-40720949:+_5-2	2.185069e+00	4.942290e+00
CYP4F2_CCDS12336.1_ex11_19:16008280-16008303:+_5-5	2.608678e+00	6.928391e+00
ACTR3C_CCDS47744.1_ex3_7:149986551-149986574:+_5-1	8.104710e-01	6.971805e-01
SUZ12_CCDS11270.1_ex9_17:30315380-30315403:+_5-5	8.606105e-01	7.951093e-01
LIMS1_CCDS2078.1_ex2_2:109288876-109288899:+_6-3	2.556206e+00	6.701833e+00
RNF40_CCDS10691.1_ex1_16:30774577-30774600:+_5-1	1.471569e+00	2.261718e+00
MED23_CCDS5146.1_ex22_6:131939619-131939642:+_5-4	2.640915e-01	9.760310e-02
AARS2_CCDS34464.1_ex15_6:44274721-44274744:-_5-2	1.402088e+00	2.007601e+00
ING3_CCDS5778.1_ex4_7:120604797-120604820:+_7-5	1.170528e+00	1.436868e+00
ING3_CCDS5778.1_ex6_7:120607667-120607690:-_7-6	5.907088e-01	4.016640e-01
MED19_CCDS7966.1_ex3_11:57479439-57479462:+_5-4	1.108145e+00	1.323703e+00
FAR2_CCDS61084.1_ex2_12:29460733-29460756:-_5-4	3.201478e+00	1.039770e+01
RMI1_CCDS6669.1_ex0_9:86616326-86616349:+_5-3	8.621872e-01	8.900785e-01
ZNF479_CCDS43590.1_ex0_7:57188005-57188028:+_5-1	-3.554952e-01	1.998366e-01
ZNF479_CCDS43590.1_ex0_7:57188353-57188376:+_5-2	1.095811e+00	1.332381e+00
ZNF479_CCDS43590.1_ex0_7:57188699-57188722:-_5-4	1.336161e+00	1.922541e+00
CRLS1_CCDS13096.1_ex4_20:6012691-6012714:-_8-8	1.581796e+00	2.609190e+00
ITPK1_CCDS45157.1_ex5_14:93429151-93429174:+_5-1	1.767920e+00	3.221804e+00
KIF20A_CCDS4199.1_ex5_5:137518610-137518633:-_5-3	-1.192527e-01	6.613724e-02
WDR26_CCDS31037.2_ex12_1:224619396-224619419:-_5-4	-2.332704e-01	1.152363e-01
ALG13_CCDS14559.1_ex1_X:110925394-110925417:+_11-2	2.374782e+00	5.769596e+00
ALG13_CCDS14559.1_ex1_X:110925500-110925523:+_11-4	2.423374e+00	6.019882e+00
RBM12_CCDS13261.1_ex0_20:34241997-34242020:-_5-1	7.714252e-01	6.495497e-01
RBM12_CCDS13261.1_ex0_20:34242504-34242527:+_5-2	5.678347e-01	4.049032e-01
SPATA5_CCDS3730.1_ex5_4:123856913-123856936:+_5-4	8.021412e-01	7.252804e-01
CHKA_CCDS8178.1_ex10_11:67864521-67864544:+_5-3	-9.611939e-02	9.340264e-02
VPS29_CCDS41832.1_ex1_12:110930935-110930958:+_5-2	2.813456e+00	8.043852e+00
NDUFA5_CCDS5788.1_ex1_7:123185675-123185698:-_4-1	1.181513e+00	1.473362e+00
SFTA2_CCDS4691.1_ex0_6:30899320-30899343:+_5-1	3.854255e+00	1.506842e+01
SFTA2_CCDS4691.1_ex1_6:30899498-30899521:+_5-4	-4.394418e-01	2.768583e-01
KATNB1_CCDS10788.1_ex9_16:57787022-57787045:-_5-5	9.478292e-01	9.483968e-01
PPP1R1A_CCDS44912.1_ex2_12:54975798-54975821:+_5-1	2.271129e+00	5.300618e+00
PYURF_CCDS3631.1_ex1_4:89444633-89444656:+_5-2	-2.079004e-01	1.289230e-01
DPH1_CCDS42228.1_ex4_17:1939962-1939985:+_5-3	7.604002e-01	6.311407e-01
NUP54_CCDS3576.1_ex10_4:77065541-77065564:-_5-5	1.315507e-01	9.654019e-02
NUP54_CCDS3576.1_ex8_4:77057332-77057355:+_5-3	-5.897070e-01	5.352835e-01
ORC3_CCDS43486.1_ex9_6:88331097-88331120:-_5-3	2.460765e+00	6.204149e+00
MRPL52_CCDS41917.1_ex4_14:23303408-23303431:+_10-8	-6.603263e-01	5.059012e-01
PI4KB_CCDS55637.1_ex8_1:151280075-151280098:-_5-5	2.712402e+00	7.464066e+00
SRP14_CCDS42017.1_ex2_15:40330579-40330602:+_5-5	1.603468e+00	2.639002e+00
SLC9B1_CCDS34041.1_ex5_4:103853337-103853360:-_5-1	3.824991e+00	1.493338e+01
FAM136A_CCDS1904.1_ex1_2:70528067-70528090:+_5-4	2.969152e+00	8.978374e+00
SLC39A10_CCDS33353.1_ex0_2:196545435-196545458:+_5-2	9.144024e-01	1.002727e+00
MRPL19_CCDS1960.2_ex1_2:75874324-75874347:-_5-3	1.195573e+00	1.453843e+00
SSX2_CCDS14344.1_ex3_X:52733553-52733576:-_5-1	1.026306e+00	1.097121e+00
SSX2_CCDS14344.1_ex4_X:52734214-52734237:+_5-5	3.407885e-01	1.599413e-01
C9orf78_CCDS6931.1_ex7_9:132596991-132597014:-_5-5	8.534443e-01	8.000952e-01
SNAPIN_CCDS1049.1_ex2_1:153631957-153631980:-_5-5	3.179573e+00	1.033735e+01
CSTF1_CCDS13452.1_ex1_20:54972279-54972302:+_5-1	-1.288901e-02	9.177787e-02
CSTF1_CCDS13452.1_ex2_20:54972749-54972772:+_5-5	-6.986199e-01	5.730856e-01
GFPT1_CCDS33216.1_ex12_2:69583633-69583656:-_5-3	1.289247e+00	1.727358e+00
GLE1_CCDS35154.1_ex2_9:131277837-131277860:+_5-1	9.535434e-01	9.784111e-01
GLE1_CCDS35154.1_ex3_9:131285016-131285039:+_5-3	6.216370e-01	5.069893e-01
COX5B_CCDS2032.1_ex1_2:98263586-98263609:+_5-3	1.077449e+00	1.223337e+00
SSX5_CCDS14288.1_ex5_X:48054452-48054475:-_9-5	3.708176e+00	1.384357e+01
UBA5_CCDS3076.1_ex4_3:132389074-132389097:+_5-3	2.419846e-01	2.065002e-01
UBA5_CCDS3076.1_ex6_3:132390614-132390637:+_5-4	9.697476e-01	1.070820e+00
CEPT1_CCDS830.1_ex1_1:111702127-111702150:+_5-3	1.287008e+00	1.851023e+00
CITED2_CCDS5195.1_ex0_6:139694772-139694795:+_5-1	8.004686e-01	6.633694e-01
CWF19L2_CCDS8336.2_ex12_11:107309814-107309837:-_5-4	3.702896e-01	3.011925e-01
EXOC2_CCDS34327.1_ex24_6:629849-629872:-_5-5	1.402493e+00	2.061401e+00
NDUFS5_CCDS434.1_ex0_1:39494595-39494618:+_5-5	1.566411e+00	2.571367e+00
TMEM261_CCDS34989.1_ex1_9:7799524-7799547:-_5-2	1.473276e+00	2.210430e+00
SPTSSA_CCDS9647.2_ex1_14:34931307-34931330:-_5-4	1.800928e+00	3.303515e+00
PTMS_CCDS8560.1_ex1_12:6878818-6878841:+_5-2	1.811588e-01	1.850668e-01
PTMS_CCDS8560.1_ex2_12:6879132-6879155:+_5-5	4.074837e+00	1.698222e+01
RFWD3_CCDS32486.1_ex6_16:74671770-74671793:+_5-1	1.353166e+00	1.883998e+00
PRDX2_CCDS12281.1_ex2_19:12911025-12911048:+_5-1	4.247881e-01	2.595370e-01
NUP43_CCDS5218.1_ex6_6:150067077-150067100:+_5-4	1.717339e+00	3.158469e+00
RQCD1_CCDS33379.1_ex3_2:219449373-219449396:-_5-3	1.490272e+00	2.354265e+00
ORC4_CCDS2187.1_ex6_2:148710050-148710073:+_5-4	1.469605e+00	2.319866e+00
ORC4_CCDS2187.1_ex8_2:148715892-148715915:-_5-5	3.165355e-01	2.304169e-01
NFYA_CCDS4849.1_ex2_6:41051820-41051843:+_5-1	9.196021e-01	9.573502e-01
NIPBL_CCDS3920.1_ex8_5:36985952-36985975:+_5-4	1.262098e+00	1.710360e+00
VEZF1_CCDS32687.1_ex4_17:56060148-56060171:-_5-1	1.800342e+00	3.452446e+00
TCERG1_CCDS4282.1_ex1_5:145834804-145834827:+_5-3	8.346061e-01	8.277206e-01
MEN1_CCDS31600.1_ex7_11:64575446-64575469:-_5-2	8.745146e-01	8.202494e-01
TAF6L_CCDS8035.1_ex6_11:62549643-62549666:-_5-4	4.138028e-01	2.023855e-01
BRI3_CCDS55133.1_ex1_7:97911696-97911719:-_5-4	2.663971e-01	1.196708e-01
MEAF6_CCDS418.1_ex4_1:37974908-37974931:-_5-1	7.305403e-01	7.039570e-01
PDAP1_CCDS5662.1_ex2_7:98998033-98998056:-_5-4	7.451932e-01	6.645714e-01
ZNF143_CCDS60720.1_ex8_11:9519265-9519288:-_5-5	3.108356e+00	9.904456e+00
SLC31A1_CCDS6789.1_ex2_9:116021094-116021117:-_5-5	4.352732e-01	2.244847e-01
SEC16A_CCDS55351.1_ex29_9:139369822-139369845:+_5-1	6.094541e-01	4.368484e-01
SEC16A_CCDS55351.1_ex29_9:139371865-139371888:-_5-5	-6.153847e-01	4.284009e-01
TBC1D10C_CCDS58150.1_ex0_11:67171782-67171805:-_5-1	1.253061e+00	1.725663e+00
RFC1_CCDS3450.1_ex14_4:39314390-39314413:-_5-2	1.813129e+00	3.397540e+00
RFC1_CCDS3450.1_ex14_4:39314478-39314501:-_5-3	1.846433e+00	3.560042e+00
PGM3_CCDS4997.1_ex9_6:83896737-83896760:-_5-4	1.282498e+00	1.705677e+00
SUV420H1_CCDS31623.1_ex8_11:67953279-67953302:+_5-3	1.444572e+00	2.289747e+00
TADA3_CCDS2583.1_ex7_3:9833026-9833049:-_5-5	4.103714e-01	2.346217e-01
ATIC_CCDS2398.1_ex7_2:216197208-216197231:+_5-5	2.187130e-01	9.605177e-02
MAPK1_CCDS13795.1_ex5_22:22160188-22160211:+_5-3	5.225346e-01	3.699977e-01
MYL6_CCDS31834.1_ex3_12:56553796-56553819:-_5-4	1.677641e+00	2.888422e+00
CCDC144A_CCDS45621.1_ex0_17:16593789-16593812:+_5-1	-9.556572e-01	9.671782e-01
CCDC144A_CCDS45621.1_ex0_17:16593815-16593838:-_5-2	2.220367e+00	5.113045e+00
CCDC144A_CCDS45621.1_ex4_17:16612577-16612600:+_5-5	9.684321e-01	1.076337e+00
FAM185A_CCDS47676.1_ex0_7:102389756-102389779:+_5-1	1.328330e+00	1.830514e+00
FAM185A_CCDS47676.1_ex3_7:102401752-102401775:+_5-5	9.537219e-01	1.070877e+00
LAMTOR3_CCDS3652.1_ex2_4:100806792-100806815:-_5-5	1.185808e+00	1.459765e+00
PTK2_CCDS56557.1_ex21_8:141810599-141810622:-_5-2	1.909079e+00	3.709676e+00
NUPL1_CCDS31949.1_ex1_13:25881998-25882021:+_5-1	1.173529e+00	1.439956e+00
PQBP1_CCDS14309.1_ex2_X:48759212-48759235:-_5-3	1.078866e+00	1.279228e+00
SCRT1_CCDS6421.1_ex0_8:145557512-145557535:+_5-1	1.302856e+00	1.763613e+00
CDC25A_CCDS2760.1_ex7_3:48218864-48218887:+_5-1	1.971557e+00	4.074532e+00
TMEM189_CCDS13428.1_ex4_20:48760036-48760059:+_5-1	1.241030e+00	1.577195e+00
MTFMT_CCDS45280.1_ex8_15:65321767-65321790:-_5-3	1.032655e+00	1.088403e+00
NPEPPS_CCDS45721.1_ex14_17:45678985-45679008:-_5-4	1.400689e+00	2.086456e+00
FBLIM1_CCDS163.1_ex4_1:16101132-16101155:+_5-5	2.055525e+00	4.338201e+00
TRUB2_CCDS6897.1_ex3_9:131076151-131076174:-_5-2	-1.670596e-01	4.979901e-02
C3orf38_CCDS2921.2_ex1_3:88202443-88202466:-_5-1	1.423002e+00	2.168404e+00
C3orf38_CCDS2921.2_ex2_3:88205278-88205301:-_5-5	1.898755e+00	3.658107e+00
ATAD5_CCDS11260.1_ex1_17:29162086-29162109:+_5-3	4.492935e-01	3.704059e-01
CS_CCDS8913.1_ex6_12:56676648-56676671:-_5-4	6.058676e-01	5.032643e-01
VOPP1_CCDS47588.1_ex1_7:55560085-55560108:+_5-4	1.885283e+00	3.705096e+00
RFK_CCDS35044.2_ex2_9:79007380-79007403:-_5-3	2.283094e+00	5.359863e+00
CUL3_CCDS2462.1_ex8_2:225370806-225370829:-_5-1	1.101944e+00	1.250897e+00
RPL10_CCDS14746.1_ex2_X:153627843-153627866:+_5-1	3.659153e-01	2.675329e-01
RPL10_CCDS14746.1_ex2_X:153627879-153627902:+_5-2	1.634085e+00	2.819716e+00
MAD2L1BP_CCDS47431.1_ex2_6:43604190-43604213:+_5-2	7.333662e-01	5.792209e-01
MAD2L1BP_CCDS47431.1_ex2_6:43604338-43604361:-_5-3	1.528881e+00	2.474337e+00
MAD2L1BP_CCDS47431.1_ex3_6:43607764-43607787:+_5-5	5.203682e-01	4.261975e-01
OLA1_CCDS2255.1_ex3_2:174946714-174946737:+_5-1	1.248788e-01	1.527704e-01
PCM1_CCDS47812.1_ex15_8:17822069-17822092:+_5-4	-1.218216e-02	7.400843e-02
TADA2B_CCDS47007.1_ex1_4:7055854-7055877:+_5-4	1.085678e+00	1.192229e+00
PTBP1_CCDS32859.1_ex5_19:804552-804575:+_5-4	4.667627e-01	2.442475e-01
INHBE_CCDS8939.1_ex1_12:57850002-57850025:+_5-4	8.791584e-01	9.042466e-01
MATR3_CCDS4210.1_ex5_5:138653334-138653357:+_5-5	1.416271e+00	2.130585e+00
SCG5_CCDS45207.1_ex0_15:32935953-32935976:-_5-4	-1.134710e+00	1.373040e+00
USP18_CCDS13752.1_ex1_22:18642940-18642963:+_5-1	1.528029e+00	2.495788e+00
CHTF8_CCDS42185.1_ex1_16:69154998-69155021:-_5-5	1.052519e+00	1.200733e+00
CPAMD8_CCDS42519.1_ex33_19:17113108-17113131:+_5-2	1.954571e+00	3.993596e+00
HEXIM1_CCDS11495.1_ex0_17:43226700-43226723:+_5-1	2.004509e+00	4.111539e+00
HEXIM1_CCDS11495.1_ex0_17:43226866-43226889:-_5-3	-7.953614e-03	4.336555e-02
CHMP5_CCDS56569.1_ex1_9:33266090-33266113:+_5-3	1.486158e+00	2.378237e+00
MCCD1_CCDS34396.1_ex0_6:31496951-31496974:-_5-3	8.999670e-01	9.242416e-01
NXT1_CCDS13150.1_ex0_20:23334776-23334799:+_5-2	9.518863e-01	9.303788e-01
PIGY_CCDS54778.1_ex0_4:89442801-89442824:+_4-2	6.249618e-01	5.283228e-01
SEC61B_CCDS6741.1_ex1_9:101984897-101984920:+_5-1	2.806062e+00	8.013821e+00
RAP1B_CCDS58252.1_ex1_12:69044221-69044244:-_9-1	7.877610e-01	7.845424e-01
FABP5_CCDS6228.1_ex1_8:82195613-82195636:+_5-1	1.503835e+00	2.489863e+00
CDRT15_CCDS32569.1_ex1_17:14139722-14139745:+_5-1	3.684608e-01	2.188805e-01
CDRT15_CCDS32569.1_ex2_17:14140002-14140025:-_5-4	2.073307e+00	4.430691e+00
NSMCE4A_CCDS7624.1_ex8_10:123733517-123733540:-_5-4	8.541769e-01	9.282858e-01
IRS2_CCDS9510.1_ex1_13:110436716-110436739:-_5-2	1.105177e+00	1.263476e+00
MYBL2_CCDS13322.1_ex3_20:42311481-42311504:-_5-1	1.380569e+00	1.972726e+00
XPO5_CCDS47430.1_ex24_6:43533401-43533424:+_5-3	1.208941e+00	1.622304e+00
GATAD2A_CCDS12402.2_ex1_19:19603179-19603202:-_5-1	-2.295049e-01	7.818972e-02
PRB4_CCDS58208.1_ex1_12:11461785-11461808:-_6-6	4.698176e-01	3.763454e-01
HMBS_CCDS41726.1_ex6_11:118960938-118960961:+_5-3	6.770415e-01	4.903735e-01
NARS2_CCDS58164.1_ex6_11:78189692-78189715:-_5-2	1.330319e+00	1.930323e+00
SMARCD1_CCDS8797.2_ex0_12:50479304-50479327:-_5-2	1.429812e+00	2.115583e+00
MED25_CCDS33075.1_ex4_19:50332297-50332320:-_5-5	1.671024e+00	2.856520e+00
BRAF_CCDS5863.1_ex11_7:140500154-140500177:+_5-1	8.371051e-01	7.613137e-01
LEMD2_CCDS4785.1_ex8_6:33756673-33756696:+_7-7	4.972147e-01	2.790176e-01
DSCC1_CCDS6330.1_ex2_8:120854171-120854194:+_5-1	-5.504886e-01	4.464574e-01
ANKRD65_CCDS55558.1_ex2_1:1356263-1356286:-_9-7	4.469265e-01	3.387262e-01
POLG_CCDS10350.1_ex21_15:89876439-89876462:-_5-3	1.690416e+00	2.932274e+00
POLG_CCDS10350.1_ex21_15:89876713-89876736:-_5-4	5.493616e-01	3.915135e-01
YJEFN3_CCDS42530.1_ex4_19:19646155-19646178:-_5-3	2.154907e+00	4.833175e+00
FTSJ2_CCDS5328.1_ex1_7:2279127-2279150:+_5-4	1.159299e+00	1.377149e+00
ARMC10_CCDS55145.1_ex0_7:102715785-102715808:+_5-1	1.941797e+00	3.896217e+00
UQCRB_CCDS59107.1_ex2_8:97244033-97244056:+_6-2	3.122593e-01	2.034614e-01
CSF3_CCDS11357.1_ex2_17:38172489-38172512:-_6-2	1.682655e+00	3.000787e+00
YTHDF2_CCDS41296.1_ex3_1:29069301-29069324:+_5-3	1.455095e+00	2.190987e+00
ZNF254_CCDS32983.1_ex1_19:24288845-24288868:+_11-3	2.553246e+00	6.709387e+00
ZNF254_CCDS32983.1_ex3_19:24309540-24309563:-_11-10	-1.897120e-02	1.839088e-01
ERAL1_CCDS11244.1_ex2_17:27183548-27183571:+_5-5	1.421958e+00	2.110826e+00
CDRT1_CCDS45619.1_ex9_17:15517247-15517270:+_5-2	1.514505e+00	2.418074e+00
CNOT11_CCDS2050.1_ex0_2:101869824-101869847:+_5-2	1.240392e+00	1.578043e+00
CNOT11_CCDS2050.1_ex1_2:101874353-101874376:+_5-4	1.020274e+00	1.114019e+00
TBL1XR1_CCDS46961.1_ex10_3:176768268-176768291:+_5-3	1.836390e+00	3.598811e+00
FASTKD5_CCDS13048.1_ex0_20:3128827-3128850:-_5-1	1.024339e+00	1.086056e+00
DENR_CCDS45003.1_ex0_12:123238328-123238351:-_5-1	3.512313e+00	1.255153e+01
DENR_CCDS45003.1_ex4_12:123252059-123252082:+_5-5	2.202248e-01	2.097739e-01
KRAS_CCDS8702.1_ex1_12:25378614-25378637:+_5-1	9.671151e-01	1.040113e+00
KRAS_CCDS8702.1_ex2_12:25380163-25380186:-_5-2	3.283016e-01	1.910760e-01
KRAS_CCDS8702.1_ex2_12:25380232-25380255:-_5-3	1.572949e+00	2.544312e+00
KRAS_CCDS8702.1_ex2_12:25380270-25380293:-_5-4	8.654175e-01	8.087483e-01
KRAS_CCDS8702.1_ex2_12:25380286-25380309:+_5-5	1.249727e+00	1.652188e+00
MTG1_CCDS31320.1_ex4_10:135212663-135212686:+_5-1	1.119728e+00	1.310359e+00
TSEN34_CCDS42609.1_ex0_19:54695427-54695450:-_5-1	3.797067e+00	1.459471e+01
MRPL2_CCDS34454.1_ex5_6:43025899-43025922:+_5-4	-1.155556e-01	7.777255e-02
EMC1_CCDS190.1_ex12_1:19564581-19564604:-_5-2	1.135799e+00	1.417176e+00
CROCC_CCDS30616.1_ex1_1:17249238-17249261:-_5-1	1.267887e+00	1.834094e+00
C1orf122_CCDS427.2_ex1_1:38274310-38274333:+_7-3	6.177951e+00	3.849560e+01
TDG_CCDS9095.1_ex2_12:104373598-104373621:+_5-1	-2.432270e-01	1.572398e-01
SELRC1_CCDS570.1_ex0_1:53153787-53153810:+_5-3	1.115112e+00	1.313572e+00
SELRC1_CCDS570.1_ex1_1:53158485-53158508:-_5-4	-1.111259e-01	8.402320e-02
USP9X_CCDS43930.1_ex14_X:41025208-41025231:-_5-3	7.044410e-01	6.106482e-01
BOLA3_CCDS33224.1_ex1_2:74372329-74372352:+_6-4	1.233837e+00	1.652487e+00
TAC4_CCDS42357.1_ex4_17:47925256-47925279:+_8-7	8.992753e-01	1.061210e+00
HAP1_CCDS11406.1_ex10_17:39890574-39890597:-_5-4	-1.416308e+00	2.054668e+00
TMEM92_CCDS11562.1_ex3_17:48356295-48356318:-_5-5	1.994119e+00	4.127514e+00
PIGH_CCDS9784.1_ex3_14:68066824-68066847:+_5-5	1.624412e+00	2.768647e+00
PIN4_CCDS14417.1_ex1_X:71406326-71406349:+_6-3	7.533021e-01	7.630343e-01
EFNA3_CCDS1090.1_ex1_1:155057837-155057860:+_5-5	1.222572e+00	1.565573e+00
ATP5G1_CCDS11539.1_ex2_17:46972517-46972540:-_5-2	2.243790e+00	5.180671e+00
SLC6A8_CCDS14726.1_ex8_X:152959637-152959660:+_5-5	9.319451e-01	1.163662e+00
VCPIP1_CCDS6192.1_ex2_8:67578780-67578803:-_5-3	1.703595e+00	3.016282e+00
CIR1_CCDS2256.1_ex2_2:175216432-175216455:-_5-3	6.290466e-01	4.721330e-01
DRAP1_CCDS8123.1_ex3_11:65687864-65687887:+_5-3	8.192126e-01	7.054979e-01
IRF2BP2_CCDS1602.1_ex1_1:234744532-234744555:+_5-2	9.338805e-01	8.988124e-01
TMEM242_CCDS43519.1_ex1_6:157739916-157739939:-_5-1	1.448700e+00	2.207451e+00
PIK3CA_CCDS43171.1_ex0_3:178916720-178916743:-_5-1	1.593096e+00	2.664621e+00
FOSL1_CCDS8121.1_ex2_11:65664464-65664487:-_5-5	9.703814e-01	1.053290e+00
ARMC5_CCDS42155.1_ex0_16:31471249-31471272:-_5-3	1.197030e+00	1.483147e+00
AKIRIN1_CCDS433.1_ex0_1:39457193-39457216:-_6-2	1.094119e+00	1.365831e+00
SPRYD4_CCDS8920.1_ex1_12:56862907-56862930:+_5-2	4.481307e+00	2.052044e+01
FH_CCDS1617.1_ex8_1:241680580-241680603:+_5-4	1.195325e+00	1.686091e+00
ALAD_CCDS6794.2_ex10_9:116155717-116155740:+_5-5	9.322720e-01	9.311461e-01
CAMLG_CCDS4178.1_ex1_5:134077009-134077032:+_5-5	9.203914e-01	9.495320e-01
MTO1_CCDS34485.1_ex5_6:74189755-74189778:-_5-5	1.054532e+00	1.146135e+00
PSG6_CCDS12613.1_ex4_19:43420431-43420454:-_5-4	-1.035351e-01	3.782053e-01
TADA2A_CCDS11319.1_ex2_17:35787039-35787062:+_5-2	1.526572e+00	2.477645e+00
CMTR2_CCDS10898.1_ex0_16:71319200-71319223:-_5-3	1.058977e+00	1.241520e+00
DNM1L_CCDS61095.1_ex8_12:32873676-32873699:+_5-1	7.202490e-01	7.382755e-01
DNM1L_CCDS61095.1_ex9_12:32875460-32875483:-_5-4	2.287778e+00	5.527941e+00
EDC4_CCDS10849.1_ex14_16:67913554-67913577:-_5-5	6.355939e-01	4.388872e-01
VPS33A_CCDS9231.1_ex11_12:122748692-122748715:+_5-5	9.635011e-01	1.094405e+00
ZNF85_CCDS32977.1_ex3_19:21131656-21131679:-_5-4	-9.480028e-01	1.299801e+00
NFATC2IP_CCDS10645.1_ex0_16:28962519-28962542:-_5-1	4.368765e-01	3.404444e-01
ZEB2_CCDS2186.1_ex4_2:145161505-145161528:+_5-3	1.011903e+00	1.056156e+00
NBAS_CCDS1685.1_ex29_2:15564437-15564460:-_5-2	2.627481e+00	7.100976e+00
TMEM167A_CCDS34198.1_ex2_5:82360842-82360865:-_5-5	8.063523e+00	6.542565e+01
CDC42SE1_CCDS981.1_ex1_1:151027507-151027530:-_5-2	5.061700e+00	2.615296e+01
CDC42SE1_CCDS981.1_ex1_1:151027520-151027543:-_5-3	-2.401922e-01	1.816415e-01
SPRR1A_CCDS1032.1_ex0_1:152957808-152957831:-_4-2	-9.007791e-01	8.642489e-01
SPRR1A_CCDS1032.1_ex0_1:152957856-152957879:-_4-3	7.763816e-01	6.770817e-01
C11orf31_CCDS44602.1_ex1_11:57509364-57509387:+_5-5	-1.133690e+00	1.415188e+00
PIGC_CCDS1302.1_ex0_1:172411372-172411395:+_5-4	7.669327e-01	9.781987e-01
ZNF706_CCDS6291.1_ex0_8:102212293-102212316:+_5-1	7.351512e-01	6.496241e-01
ZNF706_CCDS6291.1_ex1_8:102213878-102213901:-_5-5	1.129435e+00	1.557012e+00
PRUNE_CCDS977.1_ex2_1:150991118-150991141:-_5-3	8.219281e-01	8.345869e-01
ZNF622_CCDS3886.1_ex5_5:16465552-16465575:+_5-4	1.523960e+00	2.517302e+00
RB1CC1_CCDS34892.1_ex17_8:53586510-53586533:-_5-5	9.882729e-01	1.268756e+00
RB1CC1_CCDS34892.1_ex9_8:53570053-53570076:-_5-1	9.751628e-01	1.158477e+00
BTBD7_CCDS32146.1_ex8_14:93761219-93761242:-_5-4	4.222364e-01	3.293758e-01
S100A14_CCDS1046.1_ex1_1:153587721-153587744:+_5-2	2.141840e+00	4.766715e+00
RPS6KB1_CCDS11621.1_ex7_17:58011559-58011582:+_5-3	8.053436e-01	8.481468e-01
IFNW1_CCDS6496.1_ex0_9:21141464-21141487:-_5-5	1.968821e+00	4.056752e+00
C1orf162_CCDS837.1_ex3_1:112020321-112020344:+_5-3	-4.739861e-01	3.168033e-01
C1orf162_CCDS837.1_ex3_1:112020373-112020396:-_5-5	2.473216e+00	6.307811e+00
DARS2_CCDS1311.1_ex5_1:173802568-173802591:+_5-3	8.372369e-02	4.080921e-02
AZIN1_CCDS6295.1_ex4_8:103846480-103846503:-_5-2	-7.996704e-02	2.081157e-01
CCDC12_CCDS2748.3_ex3_3:46965152-46965175:-_5-2	1.391860e+00	2.019149e+00
PIK3R4_CCDS3067.1_ex16_3:130452580-130452603:+_5-3	7.035615e-01	7.680044e-01
LENG8_CCDS12894.1_ex7_19:54967315-54967338:-_5-5	1.799541e-01	1.988817e-01
MEF2D_CCDS1143.1_ex8_1:156450626-156450649:-_5-4	1.673562e+00	2.848712e+00
MDM2_CCDS61189.1_ex2_12:69229634-69229657:+_5-2	1.609633e+00	2.749368e+00
TCEAL7_CCDS14506.1_ex0_X:102586428-102586451:+_5-2	1.079872e-01	5.606437e-01
C7orf34_CCDS5876.2_ex0_7:142636756-142636779:-_5-1	1.073934e+00	1.257001e+00
C7orf34_CCDS5876.2_ex0_7:142636800-142636823:+_5-3	1.115341e+00	1.360213e+00
WASF2_CCDS304.1_ex4_1:27742587-27742610:-_5-1	3.429586e-01	2.140968e-01
C1orf27_CCDS53448.1_ex4_1:186358734-186358757:+_5-2	9.391788e-01	1.142938e+00
CAP1_CCDS41309.1_ex4_1:40530185-40530208:-_5-3	1.676426e+00	3.076355e+00
FAM178A_CCDS44470.1_ex0_10:102672952-102672975:-_8-2	-1.079288e+00	1.273147e+00
FAM178A_CCDS44470.1_ex0_10:102672980-102673003:+_8-4	4.716063e+00	2.267793e+01
FAM178A_CCDS44470.1_ex4_10:102684137-102684160:+_8-7	2.006053e+00	4.182743e+00
CHRFAM7A_CCDS32184.1_ex1_15:30659706-30659729:+_5-1	1.286575e+00	1.787160e+00
